lookback,horizon,mse_mean,mse_std,mae_mean,mae_std,mse_norm,mae_norm
96,96,4661340.275257452,200359.47346477932,251.9241305907859,5.582031777301314,0.2509955317548356,0.3312384067445618
192,192,5931108.978698056,218296.02224611,275.52245701153896,2.918171243985123,0.26640044226265497,0.3471702014528077
336,336,5671437.035585021,53065.50600558645,288.23028669429345,0.8106467799258944,0.2902948595801991,0.3687665974364723
720,720,8883026.364934934,190791.6320392728,338.14091536611824,1.047770204099333,0.3586193365065298,0.41457364441615346
