lookback,horizon,mse_mean,mse_std,mae_mean,mae_std,mse_norm,mae_norm
96,96,11.572307990298686,0.0,1.8534314945776937,0.0,0.4622858630090953,0.4663737559924303
192,192,11.485343682037572,0.0,1.9283843660008269,0.0,0.5050462397754937,0.5002264770670896
336,336,11.552675858381035,0.0,2.058052288247773,0.0,0.5685699443776133,0.549264570699525
720,720,13.247078094073816,0.0,2.3575937366592927,0.0,0.7292695811260527,0.6603681489405053
