lookback,horizon,mse_mean,mse_std,mae_mean,mae_std,mse_norm,mae_norm
96,96,10.550916910464736,0.0,2.038473350935784,0.0,0.12978264005245008,0.24427047132398794
192,192,13.865055522282121,0.0,2.3290522416555004,0.0,0.16400808680747073,0.2744349008934871
336,336,17.4087787843181,0.0,2.601269191949301,0.0,0.20174180595824245,0.3041320412181788
720,720,17.95051265478318,0.0,2.804268268432043,0.0,0.21163509766897626,0.3275022709319284
